horse_name,bisherige_starts,bisherige_siege,siegrate_historisch,race_date
Little Sam,4.0,2.0,0.5,2026-05-16
Little Socks,1.0,0.0,0.0,2026-01-18
Little Socks,2.0,0.0,0.0,2026-02-01
Little Socks,3.0,0.0,0.0,2026-02-22
Little Socks,4.0,0.0,0.0,2026-03-08
Liv Gold,0.0,0.0,0.0,2026-03-28
Liv Gold,1.0,0.0,0.0,2026-06-07
Liverpool,0.0,0.0,0.0,2026-05-16
Liverpool,1.0,0.0,0.0,2026-06-04
Livin,4.0,0.0,0.0,2026-05-09
Livin,5.0,1.0,0.2,2026-06-06
Lommi,1.0,0.0,0.0,2026-05-01
Lommi,2.0,0.0,0.0,2026-06-06
Longhi,0.0,0.0,0.0,2026-04-25
Lontano,5.0,0.0,0.0,2026-05-10
Lontano,6.0,0.0,0.0,2026-05-30
Lord Clover,0.0,0.0,0.0,2026-05-25
Lord Of Time,0.0,0.0,0.0,2026-05-08
Lordano,11.0,3.0,0.2727,2026-04-06
Lordano,12.0,4.0,0.3333,2026-05-10
Lorella,7.0,2.0,0.2857,2026-04-19
Lorella,8.0,2.0,0.25,2026-06-04
Los Angeles,0.0,0.0,0.0,2026-04-19
Los Angeles,1.0,1.0,1.0,2026-05-01
Los Angeles,2.0,1.0,0.5,2026-05-23
Los Angeles,3.0,1.0,0.3333,2026-06-06
Lost Signal,0.0,0.0,0.0,2026-05-25
Loucas,2.0,1.0,0.5,2026-04-26
Loucas,3.0,1.0,0.3333,2026-05-25
Loup d'Argent,2.0,0.0,0.0,2026-05-08
Louvre,13.0,3.0,0.2308,2026-03-29
Louvre,14.0,4.0,0.2857,2026-05-08
Louvre,15.0,4.0,0.2667,2026-05-14
Louvre,16.0,4.0,0.25,2026-05-31
Lovefool,0.0,0.0,0.0,2026-05-14
Lovely Tess,1.0,0.0,0.0,2026-05-16
Lucky Shawna,7.0,0.0,0.0,2026-04-06
Lucky Shawna,8.0,0.0,0.0,2026-05-08
Lucky Soldier,2.0,0.0,0.0,2026-05-08
Lucky Soldier,3.0,0.0,0.0,2026-05-25
Ludwig Leopold,1.0,0.0,0.0,2026-05-16
Luke Skywalker,0.0,0.0,0.0,2026-06-04
Luna,7.0,0.0,0.0,2026-06-04
Lunar Force,0.0,0.0,0.0,2026-02-01
Lune D'Aure,0.0,0.0,0.0,2026-05-10
Lune D'Aure,1.0,0.0,0.0,2026-06-04
Luzum,20.0,2.0,0.1,2026-03-08
Luzum,21.0,2.0,0.0952,2026-04-06
Luzum,22.0,2.0,0.0909,2026-04-26
Luzum,23.0,2.0,0.087,2026-05-01
Luzum,24.0,2.0,0.0833,2026-05-14
Lynario,10.0,3.0,0.3,2026-03-28
Lynario,11.0,3.0,0.2727,2026-04-25
Lynario,12.0,3.0,0.25,2026-05-09
Lynario,13.0,3.0,0.2308,2026-06-07
Mabeaux,5.0,0.0,0.0,2026-04-25
Mabeaux,6.0,0.0,0.0,2026-05-16
Mabeaux,7.0,0.0,0.0,2026-06-07
Mabel,8.0,0.0,0.0,2026-04-05
Mabel,9.0,0.0,0.0,2026-05-01
Mabel,10.0,0.0,0.0,2026-05-25
Macun,9.0,3.0,0.3333,2026-05-09
Macun,10.0,3.0,0.3,2026-05-24
Macun,11.0,3.0,0.2727,2026-06-04
Made In Pepper,0.0,0.0,0.0,2026-03-28
Made In Pepper,1.0,0.0,0.0,2026-05-14
Made In Pepper,2.0,0.0,0.0,2026-06-06
Made in Pepper,2.0,0.0,0.0,2026-01-18
Made in Pepper,3.0,0.0,0.0,2026-03-08
Mademoiselle Rouge,9.0,1.0,0.1111,2026-04-05
Mademoiselle Rouge,10.0,1.0,0.1,2026-04-26
Mademoiselle Rouge,11.0,2.0,0.1818,2026-05-25
Magical Memory,0.0,0.0,0.0,2026-05-01
Magical Memory,1.0,0.0,0.0,2026-05-09
Magical memory,1.0,0.0,0.0,2026-05-30
Maharani,13.0,1.0,0.0769,2026-01-04
Maharani,14.0,2.0,0.1429,2026-02-01
Maid Of Dragon,0.0,0.0,0.0,2026-04-26
Maid Of Dragon,1.0,0.0,0.0,2026-05-14
Maid of Dragon,22.0,2.0,0.0909,2026-01-04
Maid of Dragon,23.0,2.0,0.087,2026-02-01
Maidstone,28.0,1.0,0.0357,2026-01-04
Maidstone,29.0,1.0,0.0345,2026-03-22
Maidstone,30.0,2.0,0.0667,2026-04-25
Maigret,6.0,2.0,0.3333,2026-03-29
Major,4.0,0.0,0.0,2026-01-18
Major,5.0,0.0,0.0,2026-02-01
Major,6.0,0.0,0.0,2026-02-22
Mala Wyska,0.0,0.0,0.0,2026-05-14
Malleo,2.0,0.0,0.0,2026-01-04
Malleo,3.0,0.0,0.0,2026-04-25
Malleo,4.0,0.0,0.0,2026-05-14
Managed Mischief,0.0,0.0,0.0,2026-05-30
Mandant,3.0,0.0,0.0,2026-02-01
Mandant,4.0,0.0,0.0,2026-03-22
Mandant,5.0,0.0,0.0,2026-05-14
Mandant,6.0,0.0,0.0,2026-05-30
Mandy'S Girl,0.0,0.0,0.0,2026-04-18
Mandy's Girl,22.0,4.0,0.1818,2026-06-04
Manero,11.0,0.0,0.0,2026-01-04
Manero,12.0,0.0,0.0,2026-02-01
Mannis Boy,3.0,0.0,0.0,2026-01-04
Mannis Boy,4.0,1.0,0.25,2026-04-26
Mannis Boy,5.0,1.0,0.2,2026-05-17
Mannix,12.0,0.0,0.0,2026-05-01
Mannix,13.0,0.0,0.0,2026-05-30
Manon Des Bois,0.0,0.0,0.0,2026-06-07
Mansour,2.0,0.0,0.0,2026-04-18
Manta Moon,5.0,0.0,0.0,2026-03-28
Manta Moon,6.0,0.0,0.0,2026-05-16
Manterley,0.0,0.0,0.0,2026-05-23
Many A Year,2.0,0.0,0.0,2026-04-26
Many A Year,3.0,1.0,0.3333,2026-05-17
Maranello,0.0,0.0,0.0,2026-05-25
Mariano,12.0,3.0,0.25,2026-04-05
Mariano,13.0,4.0,0.3077,2026-05-01
Mariano,14.0,4.0,0.2857,2026-05-24
Mascani,18.0,0.0,0.0,2026-04-26
Mascani,19.0,0.0,0.0,2026-05-16
Mascani,20.0,0.0,0.0,2026-06-04
Masiba,2.0,0.0,0.0,2026-04-12
Masiba,3.0,0.0,0.0,2026-04-26
Masiba,4.0,0.0,0.0,2026-06-06
Master Franca,13.0,0.0,0.0,2026-05-23
Master Franca,14.0,0.0,0.0,2026-06-04
Master Of Light,0.0,0.0,0.0,2026-05-16
Master Of Light,1.0,1.0,1.0,2026-06-06
Master Of Lips,0.0,0.0,0.0,2026-03-28
Master Of Lips,1.0,0.0,0.0,2026-04-26
Master of Lips,10.0,0.0,0.0,2026-01-04
Master of Lips,11.0,1.0,0.0909,2026-01-18
Master of Lips,12.0,2.0,0.1667,2026-02-01
Master of Lips,13.0,2.0,0.1538,2026-02-22
May It Be,0.0,0.0,0.0,2026-05-10
Megarry,0.0,0.0,0.0,2026-05-01
Melting Moon,0.0,0.0,0.0,2026-05-10
Mentor,2.0,0.0,0.0,2026-03-29
Mentor,3.0,0.0,0.0,2026-04-18
Mentor,4.0,1.0,0.25,2026-06-04
Merkur,7.0,1.0,0.1429,2026-03-29
Merkur,8.0,1.0,0.125,2026-05-01
Methopa,8.0,0.0,0.0,2026-05-09
Miami Heat,4.0,1.0,0.25,2026-03-22
Miami Heat,5.0,1.0,0.2,2026-05-08
Miami Heat,6.0,2.0,0.3333,2026-06-07
Milking Duty,0.0,0.0,0.0,2026-05-09
Milking Duty,1.0,0.0,0.0,2026-05-25
Mineola,0.0,0.0,0.0,2026-05-16
Minor,4.0,1.0,0.25,2026-05-30
Minuty,1.0,0.0,0.0,2026-04-19
Minuty,2.0,0.0,0.0,2026-05-16
Miss Angel,0.0,0.0,0.0,2026-04-18
Miss Eagle,11.0,2.0,0.1818,2026-03-08
Miss Eagle,12.0,2.0,0.1667,2026-03-22
Miss Eagle,13.0,2.0,0.1538,2026-05-17
Miss Ellie,8.0,1.0,0.125,2026-05-01
Miss Ellie,9.0,1.0,0.1111,2026-05-10
Miss Hollywood,5.0,1.0,0.2,2026-03-08
Miss Hollywood,6.0,1.0,0.1667,2026-04-25
Miss Hollywood,7.0,1.0,0.1429,2026-05-09
Miss Hollywood,8.0,1.0,0.125,2026-06-04
Miss Liberty,5.0,1.0,0.2,2026-04-06
Miss Liberty,6.0,1.0,0.1667,2026-04-26
Miss Liberty,7.0,1.0,0.1429,2026-05-16
Miss Mai Tai,0.0,0.0,0.0,2026-05-10
Miss Oxford,0.0,0.0,0.0,2026-04-05
Mission In Malton,0.0,0.0,0.0,2026-04-25
Mission In Malton,1.0,0.0,0.0,2026-05-14
Mission In Malton,2.0,1.0,0.5,2026-06-07
Mist At Dawn,0.0,0.0,0.0,2026-06-06
Mist Of Lir,0.0,0.0,0.0,2026-05-01
Mist Of Lir,1.0,0.0,0.0,2026-05-10
Mist Of Lir,2.0,1.0,0.5,2026-06-07
Mist of Lir,23.0,3.0,0.1304,2026-01-04
Mist of Lir,24.0,3.0,0.125,2026-01-18
Mister Bombastic,0.0,0.0,0.0,2026-05-01
Mister Motown,0.0,0.0,0.0,2026-05-17
Mister Phoenix,0.0,0.0,0.0,2026-04-05
Mister Phoenix,1.0,1.0,1.0,2026-06-06
Mister Sketch,0.0,0.0,0.0,2026-02-01
Mister Sketch,1.0,0.0,0.0,2026-06-07
Mister Wonderful,5.0,1.0,0.2,2026-04-26
Mister Wonderful,6.0,1.0,0.1667,2026-05-17
Mister Wonderful,7.0,1.0,0.1429,2026-06-06
Monopoli,0.0,0.0,0.0,2026-03-29
Monopoli,1.0,0.0,0.0,2026-04-26
Monopoli,2.0,0.0,0.0,2026-05-14
Montanus,16.0,2.0,0.125,2026-03-29
Montanus,17.0,2.0,0.1176,2026-05-01
Montanus,18.0,2.0,0.1111,2026-05-25
Montecristo Gold,16.0,0.0,0.0,2026-05-01
Montecristo Gold,17.0,0.0,0.0,2026-05-10
Montecristo Gold,18.0,0.0,0.0,2026-05-24
Moon Above,0.0,0.0,0.0,2026-05-10
Moon Power,0.0,0.0,0.0,2026-05-14
Moona,0.0,0.0,0.0,2026-05-10
Moonlabel,0.0,0.0,0.0,2026-04-25
Moonlight Fairy,6.0,0.0,0.0,2026-05-01
Moonlight Fairy,7.0,1.0,0.1429,2026-05-25
Moonlight Susi,4.0,0.0,0.0,2026-05-14
Moonlight Susi,5.0,0.0,0.0,2026-05-30
Moonlight Touch,11.0,2.0,0.1818,2026-05-01
Moonlight Touch,12.0,2.0,0.1667,2026-05-30
Morgan Bay,0.0,0.0,0.0,2026-04-05
Morgenmond,2.0,0.0,0.0,2026-04-06
Morgenmond,3.0,0.0,0.0,2026-05-10
Morindoo,9.0,1.0,0.1111,2026-03-29
Morindoo,10.0,2.0,0.2,2026-04-12
Morindoo,11.0,2.0,0.1818,2026-05-08
Movento,8.0,0.0,0.0,2026-03-08
Movento,9.0,0.0,0.0,2026-04-06
Movento,10.0,0.0,0.0,2026-05-14
Mr Pablo,19.0,3.0,0.1579,2026-01-18
Mr Pablo,20.0,4.0,0.2,2026-02-01
Mr Pablo,21.0,5.0,0.2381,2026-03-08
Mr Pablo,22.0,6.0,0.2727,2026-03-29
Mr Pablo,23.0,6.0,0.2609,2026-04-18
Mr. Jury Twister,19.0,2.0,0.1053,2026-04-19
Mr. Jury Twister,20.0,2.0,0.1,2026-05-01
Mr. Jury Twister,21.0,2.0,0.0952,2026-05-23
Mr. Jury Twister,22.0,2.0,0.0909,2026-06-04
Murray,14.0,3.0,0.2143,2026-03-28
Murray,15.0,3.0,0.2,2026-05-08
Murray,16.0,3.0,0.1875,2026-05-17
My Universe,4.0,1.0,0.25,2026-01-04
My Universe,5.0,1.0,0.2,2026-03-08
My Universe,6.0,1.0,0.1667,2026-04-12
My Valentine,11.0,0.0,0.0,2026-04-06
My Valentine,12.0,1.0,0.0833,2026-05-14
Mystic Charly,0.0,0.0,0.0,2026-04-12
Nabano,1.0,0.0,0.0,2026-03-29
Nabano,2.0,0.0,0.0,2026-04-26
Nabano,3.0,0.0,0.0,2026-06-06
Nabob,0.0,0.0,0.0,2026-06-06
Nachteule,0.0,0.0,0.0,2026-04-05
Nachteule,1.0,1.0,1.0,2026-05-01
Nachthimmel,12.0,1.0,0.0833,2026-05-01
Nachthimmel,13.0,1.0,0.0769,2026-05-31
Nachtwolf,0.0,0.0,0.0,2026-05-01
Nachtwolf,1.0,0.0,0.0,2026-05-17
Nagano,0.0,0.0,0.0,2026-05-17
Nagano,1.0,0.0,0.0,2026-06-07
Najem Shalghoda,9.0,1.0,0.1111,2026-06-07
Nalia,2.0,0.0,0.0,2026-06-04
Name Lord,7.0,1.0,0.1429,2026-04-25
Name Lord,8.0,1.0,0.125,2026-05-25
Namouria,7.0,0.0,0.0,2026-06-04
Nardos,1.0,1.0,1.0,2026-05-03
Nardos,2.0,2.0,1.0,2026-05-25
Naresh,1.0,0.0,0.0,2026-03-29
Naresh,2.0,0.0,0.0,2026-04-26
Naresh,3.0,0.0,0.0,2026-05-17
Nariella,2.0,0.0,0.0,2026-03-29
Nariella,3.0,0.0,0.0,2026-05-08
Nariella,4.0,0.0,0.0,2026-05-25
Narrativo,6.0,1.0,0.1667,2026-04-05
Narrativo,7.0,1.0,0.1429,2026-05-10
Nastaria,13.0,4.0,0.3077,2026-04-05
Nation Of Stars,0.0,0.0,0.0,2026-03-29
Nation Of Stars,1.0,0.0,0.0,2026-04-18
Nation Of Stars,2.0,0.0,0.0,2026-04-26
Nation Of Stars,3.0,0.0,0.0,2026-05-14
Nation Of Stars,4.0,0.0,0.0,2026-05-24
Nation Of Stars,5.0,0.0,0.0,2026-06-04
Nation of Stars,29.0,3.0,0.1034,2026-05-30
Native Ruler,2.0,1.0,0.5,2026-04-12
Native Ruler,3.0,1.0,0.3333,2026-05-09
Naughty Peter,0.0,0.0,0.0,2026-05-10
Nauplia,6.0,1.0,0.1667,2026-03-29
Near Rib,2.0,1.0,0.5,2026-05-01
Near Rib,3.0,1.0,0.3333,2026-06-04
Needle Drop,5.0,2.0,0.4,2026-04-05
Needle Drop,6.0,2.0,0.3333,2026-05-01
Needle Drop,7.0,3.0,0.4286,2026-05-23
Nelson Gay,0.0,0.0,0.0,2026-01-18
Nelson Gay,1.0,0.0,0.0,2026-06-04
Neriano,11.0,0.0,0.0,2026-05-23
Neriano,12.0,0.0,0.0,2026-06-07
Nerio,4.0,1.0,0.25,2026-04-19
Nerio,5.0,1.0,0.2,2026-05-01
Nerio,6.0,1.0,0.1667,2026-06-07
Nero Imperator,21.0,3.0,0.1429,2026-05-14
New Diamond,14.0,2.0,0.1429,2026-04-19
New Diamond,15.0,2.0,0.1333,2026-05-10
New Diamond,16.0,2.0,0.125,2026-06-06
New Emerald,5.0,1.0,0.2,2026-04-12
New Emerald,6.0,2.0,0.3333,2026-06-04
Newkidontheblock,22.0,2.0,0.0909,2026-04-05
Newkidontheblock,23.0,2.0,0.087,2026-05-01
Newkidontheblock,24.0,2.0,0.0833,2026-05-25
Next Dawn,14.0,0.0,0.0,2026-05-01
Next Eagle,10.0,3.0,0.3,2026-05-01
Next Eagle,11.0,3.0,0.2727,2026-05-09
Next Eagle,12.0,3.0,0.25,2026-06-07
Next Emerald,2.0,0.0,0.0,2026-05-17
Next Mine,5.0,1.0,0.2,2026-04-12
Next Mine,6.0,1.0,0.1667,2026-06-04
Neyshapur,3.0,1.0,0.3333,2026-01-18
Night Breath,0.0,0.0,0.0,2026-05-14
Night Glory,7.0,0.0,0.0,2026-03-22
Night Glory,8.0,0.0,0.0,2026-05-01
Night Glory,9.0,0.0,0.0,2026-05-14
Night Glory,10.0,0.0,0.0,2026-05-30
Night Lord,2.0,0.0,0.0,2026-01-18
Night Lord,3.0,0.0,0.0,2026-03-22
Night Lord,4.0,1.0,0.25,2026-04-06
Night Lord,5.0,1.0,0.2,2026-05-17
Night Ocean,20.0,2.0,0.1,2026-01-04
Night Ocean,21.0,3.0,0.1429,2026-02-01
Night Ocean,22.0,3.0,0.1364,2026-03-22
Night Session,0.0,0.0,0.0,2026-03-22
Night Session,1.0,0.0,0.0,2026-04-19
Night Session,2.0,0.0,0.0,2026-05-01
Night Sky,19.0,3.0,0.1579,2026-04-05
Night Sky,20.0,3.0,0.15,2026-04-18
Night Sky,21.0,3.0,0.1429,2026-05-01
Night Sky,22.0,3.0,0.1364,2026-05-10
Night Sky,23.0,3.0,0.1304,2026-05-30
Night Star,12.0,2.0,0.1667,2026-05-25
Nightdance Giulia,17.0,2.0,0.1176,2026-04-18
Nightdance Giulia,18.0,2.0,0.1111,2026-05-09
Nightdance Giulia,19.0,2.0,0.1053,2026-05-25
Nightdance Wood,3.0,2.0,0.6667,2026-05-08
Nightdance Wood,4.0,2.0,0.5,2026-05-25
Nikita,4.0,0.0,0.0,2026-05-01
Nikita,5.0,0.0,0.0,2026-05-25
Nishiki Kamuro,25.0,6.0,0.24,2026-01-04
Nishiki Kamuro,26.0,6.0,0.2308,2026-02-22
Nishiki Kamuro,27.0,6.0,0.2222,2026-04-18
Nishiki Kamuro,28.0,6.0,0.2143,2026-04-26
Nishiki Kamuro,29.0,6.0,0.2069,2026-05-01
Nishiki Kamuro,30.0,7.0,0.2333,2026-05-10
Nishiki Kamuro,31.0,7.0,0.2258,2026-05-30
Noble Breath,3.0,1.0,0.3333,2026-05-01
Noble Henry,14.0,1.0,0.0714,2026-04-18
Noble Lips,0.0,0.0,0.0,2026-05-03
Noble Lips,1.0,0.0,0.0,2026-05-14
Noelle,13.0,1.0,0.0769,2026-05-09
Nofretete,5.0,0.0,0.0,2026-04-18
Nofretete,6.0,0.0,0.0,2026-05-01
Nofretete,7.0,0.0,0.0,2026-05-24
Nofretete,8.0,0.0,0.0,2026-05-31
Nolan,2.0,0.0,0.0,2026-01-04
Nolan,3.0,0.0,0.0,2026-02-22
Nolan,4.0,0.0,0.0,2026-03-08
Nolan,5.0,0.0,0.0,2026-05-14
Nomade,1.0,0.0,0.0,2026-05-17
Nomade,2.0,0.0,0.0,2026-05-31
Nordstar,12.0,1.0,0.0833,2026-04-19
Nordstar,13.0,1.0,0.0769,2026-05-24
Nordwind,4.0,0.0,0.0,2026-05-01
Nordwind,5.0,1.0,0.2,2026-05-30
Noreia's Il Terzo,0.0,0.0,0.0,2026-05-09
Noreia's Il Terzo,1.0,0.0,0.0,2026-05-31
Noreia's Secondo,17.0,5.0,0.2941,2026-04-19
Noreia's Secondo,18.0,5.0,0.2778,2026-05-01
Noreia's Secondo,19.0,5.0,0.2632,2026-05-23
Noreia's Secondo,20.0,5.0,0.25,2026-06-06
North Fire,16.0,3.0,0.1875,2026-03-29
North Fire,17.0,3.0,0.1765,2026-04-25
North Fire,18.0,4.0,0.2222,2026-05-17
Northern Eclipse,5.0,2.0,0.4,2026-04-12
Northern Eclipse,6.0,3.0,0.5,2026-05-31
Northern Man,0.0,0.0,0.0,2026-04-25
Northern Man,1.0,0.0,0.0,2026-05-14
Northern Monarch,5.0,2.0,0.4,2026-05-16
Noshowlikeajoeshow,29.0,1.0,0.0345,2026-05-01
Noshowlikeajoeshow,30.0,1.0,0.0333,2026-05-10
Noshowlikeajoeshow,31.0,1.0,0.0323,2026-05-25
Nouvelle Nathaly,0.0,0.0,0.0,2026-04-26
Noyan,0.0,0.0,0.0,2026-04-06
Noyan,1.0,0.0,0.0,2026-05-01
Noyan,2.0,1.0,0.5,2026-05-31
Nucati,6.0,0.0,0.0,2026-01-18
Nucati,7.0,0.0,0.0,2026-03-22
Nucati,8.0,0.0,0.0,2026-04-26
Nucati,9.0,0.0,0.0,2026-05-14
Oak Lahoma,12.0,1.0,0.0833,2026-03-22
Obstler,0.0,0.0,0.0,2026-04-18
Obstler,1.0,0.0,0.0,2026-05-01
Obstler,2.0,0.0,0.0,2026-05-10
Obstler,3.0,0.0,0.0,2026-05-24
Ocean Diamond,0.0,0.0,0.0,2026-04-18
Ocean Diamond,1.0,0.0,0.0,2026-05-01
Ocean Diamond,2.0,0.0,0.0,2026-05-09
Ocean Diamond,3.0,1.0,0.3333,2026-05-30
Ocean Sun,6.0,1.0,0.1667,2026-04-05
Ohcorona,19.0,1.0,0.0526,2026-02-22
Ohcorona,20.0,1.0,0.05,2026-03-22
Ohcorona,21.0,1.0,0.0476,2026-04-26
Ohcorona,22.0,1.0,0.0455,2026-05-14
Ohcorona,23.0,1.0,0.0435,2026-06-06
Okiedokie,3.0,1.0,0.3333,2026-03-28
Okiedokie,4.0,1.0,0.25,2026-05-01
Okiedokie,5.0,1.0,0.2,2026-05-16
Okiedokie,6.0,1.0,0.1667,2026-06-06
Olaf,10.0,0.0,0.0,2026-05-08
Old Eagle,0.0,0.0,0.0,2026-05-24
Olga Gold,18.0,1.0,0.0556,2026-03-28
Olga Gold,19.0,1.0,0.0526,2026-04-19
Olga Gold,20.0,1.0,0.05,2026-05-09
Olga Gold,21.0,2.0,0.0952,2026-05-30
Only Luck,0.0,0.0,0.0,2026-05-31
Open Skies,16.0,2.0,0.125,2026-01-04
Open Skies,17.0,2.0,0.1176,2026-02-01
Open Skies,18.0,2.0,0.1111,2026-03-08
Open Skies,19.0,3.0,0.1579,2026-04-26
Open Skies,20.0,3.0,0.15,2026-05-30
Open Skies,21.0,3.0,0.1429,2026-06-06
Open To Question,0.0,0.0,0.0,2026-03-28
Ophira,0.0,0.0,0.0,2026-05-14
Orda,11.0,0.0,0.0,2026-01-04
Orda,12.0,0.0,0.0,2026-02-01
Orda,13.0,0.0,0.0,2026-02-22
Orda,14.0,0.0,0.0,2026-03-28
Orda,15.0,1.0,0.0667,2026-04-18
Orda,16.0,1.0,0.0625,2026-05-09
Orda,17.0,1.0,0.0588,2026-05-30
Oriental King,16.0,2.0,0.125,2026-03-29
Oriental King,17.0,3.0,0.1765,2026-04-26
Oriental King,18.0,3.0,0.1667,2026-05-10
Oriental King,19.0,3.0,0.1579,2026-05-31
Oriental Princess,26.0,1.0,0.0385,2026-03-29
Orkan Von Marlow,0.0,0.0,0.0,2026-05-10
Orkan Von Marlow,1.0,0.0,0.0,2026-05-24
Orkan von Marlow (H),23.0,2.0,0.087,2026-05-30
Orthos,19.0,3.0,0.1579,2026-03-29
Orthos,20.0,3.0,0.15,2026-04-26
Orthos,21.0,3.0,0.1429,2026-05-25
Orthos,22.0,3.0,0.1364,2026-06-07
Ost Sturm,10.0,1.0,0.1,2026-05-24
Ostario,0.0,0.0,0.0,2026-05-10
Ostario,1.0,0.0,0.0,2026-05-30
Ostseesonne,7.0,0.0,0.0,2026-01-18
Ostseesonne,8.0,0.0,0.0,2026-03-08
Ostseesonne,9.0,1.0,0.1111,2026-03-28
Ostseesonne,10.0,2.0,0.2,2026-06-07
Otjiwarongo,8.0,1.0,0.125,2026-04-19
Otjiwarongo,9.0,1.0,0.1111,2026-05-23
Ourbren,0.0,0.0,0.0,2026-05-31
Ovambo'S Legacy,0.0,0.0,0.0,2026-04-25
Ovambo's Legacy,0.0,0.0,0.0,2026-05-25
Padme,0.0,0.0,0.0,2026-05-17
Padme,1.0,0.0,0.0,2026-06-04
Padre Palou,15.0,2.0,0.1333,2026-05-08
Paige,17.0,3.0,0.1765,2026-04-18
Paige,18.0,3.0,0.1667,2026-05-10
Paige,19.0,3.0,0.1579,2026-05-30
Pandora Al Gunay,1.0,0.0,0.0,2026-05-01
Pandora Al Gunay,2.0,0.0,0.0,2026-05-25
Parigi,13.0,2.0,0.1538,2026-04-19
Parigi,14.0,2.0,0.1429,2026-05-01
Parini,6.0,2.0,0.3333,2026-05-01
Parisi Lady,0.0,0.0,0.0,2026-05-01
Parsi,4.0,0.0,0.0,2026-01-04
Parsi,5.0,0.0,0.0,2026-02-01
Parsi,6.0,0.0,0.0,2026-02-22
Parsi,7.0,0.0,0.0,2026-03-08
Parsi,8.0,0.0,0.0,2026-03-22
Parsi,9.0,0.0,0.0,2026-04-06
Parsi,10.0,0.0,0.0,2026-04-26
Parsi,11.0,0.0,0.0,2026-05-09
Parsi,12.0,0.0,0.0,2026-06-04
Partnun,11.0,2.0,0.1818,2026-04-05
Partnun,12.0,2.0,0.1667,2026-06-04
Parypearl,0.0,0.0,0.0,2026-05-23
Parypearl,1.0,0.0,0.0,2026-06-04
Pas Peur,0.0,0.0,0.0,2026-05-16
Pas Peur,1.0,0.0,0.0,2026-06-04
Pasha Al Gunay,5.0,1.0,0.2,2026-05-08
Pashang,0.0,0.0,0.0,2026-05-17
Peace Of Japan,0.0,0.0,0.0,2026-03-22
Peace Of Japan,1.0,0.0,0.0,2026-05-01
Peanut,0.0,0.0,0.0,2026-04-25
Peanut,1.0,0.0,0.0,2026-05-25
Pearl Harbour,1.0,0.0,0.0,2026-03-29
Pearl Of Japan,0.0,0.0,0.0,2026-04-05
Pearl Of Japan,1.0,0.0,0.0,2026-05-09
Pearly Sparkle,1.0,0.0,0.0,2026-05-01
Pegasos,0.0,0.0,0.0,2026-06-04
Pellegrino,0.0,0.0,0.0,2026-04-19
Pellegrino,1.0,0.0,0.0,2026-06-07
Pepperfly,0.0,0.0,0.0,2026-04-19
Pepperfly,1.0,0.0,0.0,2026-05-09
Pepperfly,2.0,0.0,0.0,2026-05-23
Pepperfly,3.0,0.0,0.0,2026-06-06
Perfect Pic,16.0,1.0,0.0625,2026-05-01
Perfect Pic,17.0,1.0,0.0588,2026-05-25
Perfect Your Swing,0.0,0.0,0.0,2026-05-10
Perfect Your Swing,1.0,0.0,0.0,2026-06-04
Pericolo,6.0,2.0,0.3333,2026-04-05
Pericolo,7.0,2.0,0.2857,2026-05-10
Pericolo,8.0,2.0,0.25,2026-06-06
Perito,3.0,1.0,0.3333,2026-05-08
Persian Sun,0.0,0.0,0.0,2026-03-28
Petit Gerard,0.0,0.0,0.0,2026-05-16
Petra My Love,3.0,1.0,0.3333,2026-04-18
Petra My Love,4.0,2.0,0.5,2026-05-10
Petra My Love,5.0,3.0,0.6,2026-06-04
Phandorro,14.0,0.0,0.0,2026-01-18
Phandorro,15.0,0.0,0.0,2026-02-01
Phantom Stars,0.0,0.0,0.0,2026-05-01
Phantom Stars,1.0,0.0,0.0,2026-05-23
Pharosso,0.0,0.0,0.0,2026-01-18
Pharosso,1.0,0.0,0.0,2026-02-01
Pharosso,2.0,0.0,0.0,2026-02-22
Pharosso,3.0,0.0,0.0,2026-03-22
Philharmonie,8.0,1.0,0.125,2026-04-19
Philharmonie,9.0,1.0,0.1111,2026-05-01
Philharmonie,10.0,1.0,0.1,2026-05-30
Pied Blanc,2.0,0.0,0.0,2026-03-22
Pied Blanc,3.0,0.0,0.0,2026-05-01
Pietra Fortunata,0.0,0.0,0.0,2026-04-19
Pietra Fortunata,1.0,0.0,0.0,2026-05-01
Pietra Fortunata,2.0,0.0,0.0,2026-05-23
Pietra Fortunata,3.0,0.0,0.0,2026-06-04
Pirate Al Gunay,3.0,0.0,0.0,2026-01-04
Pivotal Affair,2.0,0.0,0.0,2026-03-29
Pivotal Affair,3.0,0.0,0.0,2026-04-25
Pivotal Affair,4.0,0.0,0.0,2026-05-16
Pivotal Affair,5.0,1.0,0.2,2026-05-31
Plain Vanilla,1.0,0.0,0.0,2026-03-29
Plain Vanilla,2.0,0.0,0.0,2026-04-25
Plain Vanilla,3.0,0.0,0.0,2026-05-14
Planteur's Whiskey,6.0,0.0,0.0,2026-03-22
Planteur's Whiskey,7.0,0.0,0.0,2026-04-19
Planteur's Whiskey,8.0,0.0,0.0,2026-05-25
Pleasant Phantom,7.0,0.0,0.0,2026-04-26
Pleasant Phantom,8.0,0.0,0.0,2026-05-16
Pluto,1.0,0.0,0.0,2026-05-01
Pluto,2.0,0.0,0.0,2026-05-30
Poet'S Realm,0.0,0.0,0.0,2026-04-18
Poet's Realm,14.0,1.0,0.0714,2026-05-01
